,Search Keyword,Platform,Job ID,Job Title,Company Name,Location,Job Description,Rating,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Collection Date,Language,Gender
0,verkoop,Indeed,pj_134de1a28ed44f3a,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0ARuOvRKN90nPpEV_EBFD-N6706nI0p24KClu4fA1LoQsYnzEBFcuawFMPcWzlddGv9AHfgXMXFq2okNTE1o59ZjJU1S2TdOBT2ssR4Q4BQ7u06gIyRSTSdxIpLoJyALKgNSztdCBuNTo3444Z8vfVvkUzywX_qq4-kr9SUE51VdhTmdQpdCMCBFt1TG_bgBNDCDJQjZM8h1syIOZ1MBhbem53VYyQINtZ6eVbwTwrgGgOr_y0V4N9l_O6qJxhXvwsHq1yest1EFF5aYRGoJVZze5DDuVyIjKRtC8YtkXvJQdLb1tAjz2hTWdYZXZERx0RqF-9eJzNyR_Sa8hDgidY5538Uw6Nsp6EY2JchLzqmKJDA7_KIP7AEYAcbozzMyeo5XIiCFOPHWjbC_Sx273WNXvJ5tbKwnxuydG84XQB8z5NGNYLszZqq0JGY5KYm7FcTJKX9mlg1Dg==&p=0&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
1,verkoop,Indeed,pj_e8c32591ace99b09,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0A39Ti4hVHBRQH09AHT0DJIn1iIXjZBYcfGBab2uVYBrH7JHgN7HLIU6B7l93M_QG4NmYf-6-kU4BIDiPT-2i693IeSakaOiCc6ApcZCF39BqDlmlzZDhZiiwXB-iWxDKICTznQMiqrw1FVSt48pm6V2im0O7NobvIO7xGiuWP0WAX7UmIL6vI-93mHvBTLKXOOkSRf1hcvPT5dK-IEUXXijinpCMSGgvD00272_XphDFeuCRjS4MRC54xBCioPJvjSx7v8bVF0fP8Jgo0_JlKcgCihyRAmdA6KJX9jOYlSMBo4htfFN3VoKAAplXWyXKDuUkHj3f9p2HMpc5G62sUGoo3xnMIzr5JmQ3beSzibpaZa9Mao3bWo9Y6hfnLYN9E3c2_DeQ8OB7nToFGqO1OPk3bP-Zqt03WGu7BLMgPDljqWrYfzBdERmr6ZVKVlI403EDnM_rR2HdHJntGOwJ7r&p=1&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
2,verkoop,Indeed,pj_dee6e5274665c4dc,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0APbc6S__2c93PRjtSNr4GRYyG2HkFnOSpPZMTXBnnPzUWEab7IC1s1DPzMFtvANAFAxhUm31dbzOAekJKTy5MDi2s9OqcNF2bA7Gnx8wpUxiBHQMl-PEKhYlxUoJ3IhUEL3JU6FNvB7xUoYiACkriiLkqD-YEXE8p06NpZsPKOquwurlylBQ-e_LZhkcWqmMHBFKbpOuBLTWj0OW55Mcol-agvtg1uE4DQDWn1aLRu4URLxzPnn1BjQEoDL4oMa09u81uTGPHDH5UOQ43KfjMqxb3nlyH_h6JdMe50VjpJXj2nNUYulGLb-UTxq9vB0dVswlEA7tIxOuRU8OoOA8kHSEfeyfHdwDigtDt3CsTiCqft_az7PJMMimN7Q2T_tIENHw-GyqVYDCh5VTWisHD7ZFxekBY32mPBz4aqwXuHyrlHxAneizJHOJ1Mk5ICFnGsxOiJYC0IUQNExW30mv82zLzXxCJlU_6cZOcj5yaqQOs6l2ne_b4ZDlD-1c7CknjGaOXLkfpnNw==&p=2&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
3,verkoop,Indeed,pj_62388bc46e3ad438,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0Chg6IhJ7Crd8Gyttr2TPsDwS4I1-3dzkQkuxHEPgXwCLGxa-fm0gEh0K4fFfxOBAqxYWeL9dKUlzqvYuAgpUp46otOnTk0fXvbi3EPoOV09b_4M8Lye6ZymvLVDfxOz2rYNe6wKtXZ6jz_qgzNhNtla58s-N1axgtIHODGSfG7ZRD6FOGNIXsVhGMm5l23FWjiqYfxG5AwTvgXXu6Qi-hb6jbNPql6n4PWlsQdmnjfn1cbtPGcf3Eb_EcSON7HeDY-nXnVh3FFP5NKqYD1b9BSSm1-S-SB6zKAxbRgmCB6Q0oS9aFoMARJzfupeX1hKVPMiONb_zUIuHyIRT9oqhsmLck9dQdwmRqUkQzMFuPkQYA0GyCCySwdPaonZJ39Yon0PGXhtA5obNkXWPX-J_MRJuqDkBljGVmIWw3BkNqnnIBchHNGsXFwVo2k4sa5I0HpX7O9zmN_HA==&p=3&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
4,verkoop,Indeed,pj_c046137323ca7f5a,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0DPlvIkMOVnohm_GFuccxVp-ZPPtXC84HvPKpv3Y3WGq_sxie8WfDLSINjmEjQse6QkbuW50qtW-2trt7SziUDghc77LKri_Z3om1KLmIrD9fosY3AQCCP8Iag_TMMAf0YR30jxbER5JIwMjvik3vF-9gaDwIt5MalHI16Z_SmrJTLCHIPekOY9YpSSc7d7Pa5FSXdJ3G9wX4pU9nLqoIwxRIXFFxEGCTAXisFKZiYXWBHQsDJgZ-Lz0b_M-SaIlQkKQ6VE413ivnvNuD4pGnU5L5TpHjb37HfcLqVEvF402fZCX8XonYquu5_F8x-PtG1adyEEoUHjKpylri6LiH9tVr4aF4vX9BscB4uP8EZWtgCNKP_8b5lJRRNuOvebjpkfOjQgwfpm41OHaQBTOc5ay3Cj8xFpneOt50fabQC2hIflgrPAT9AyG27JJ_ZjPyK1WGUrXnbZg5iXoe8Uc_qOCGchF7scBLwM2n8ru438YW2iUcqeVHOP&p=4&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
5,verkoop,Indeed,pj_be26181cd665abbf,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0AIRRTOL2x0snjY_zR5mdDtI0WWuuNhn2-9NootJX_ybu-5T_EDmLMOVrzg0NzSkSbWADP_CMFJk7SkEyhdx_1CHcVqXOZxslL6e0447joymM7geCOk4xGNmqFIM_xhaYn1xbVYs2Ppx-NfdN_mSUUT9xPuBxy7mh9RJu-0ZXC7I2bT6mexWlBdNTR_gEZfOhIkq0UJLzws6WPv3vXnrSXjYzz29r91AEyjg4Q73XFWbuYy4wAp7YVq9GUWqdwyf33Z94P3MqDEwU_wTIAX7AJ9W4pJu_T7JYXgUvXMpYvhkFT1il4ESrTlwjHJ8qDkcGWsKdwm0G9gtYxk7o46OkKAWDdyMPCMe08UVJsXIFyQn3k6rZD9Y3yMYBY7D5h_XTkxacOoJ9gddgwGpRx--Nj2H3ajHSFiRPyLc8QJsfU-qrVVpi7Tcut5A6vADK3QVpkDAcy7a53lXXoVVveL0i6c3ddIuoeJ69fbUMb00Xl-dbHWJsk_qxVvX_mBuNzuIh2L9EUaMPfLvjyqg6pvodI6_LBsNndb00ZvyBkyOpCQjtH3du4KFxeaBXl-_dYt2qj3aQSzgsi_hOHhswLgJ4okEVOxC__b83_232y1mTUpw2vW6Opp9eJOXaAEl7Yr5axmjP_Y-srUPg==&p=5&fvj=0&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
6,verkoop,Indeed,pj_e46eec96b307a341,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0Ds2m7hUfqrTEXv-EwZ6Zn9jmuewdPnQsG-EOqvEFwqOMFP72tOeKhE72E63E_lq0zdNtlxubDEQ73JucyrPvyvpQGHRYKcR_UNFmk7tlLZlRo07wzb9qVT2a96cc-hNOlY66mw6mpEvcUGwDjtd3fY3GVAICArZHDgduW2cdDrQpIfln1TiqtpaWGNieYZccnwqj9UQY81UKSwLUwYlifBs3Dc0UZWBSDLDMF8pUrmAJLta6cjz-pcdjf9M-H0kq0Resx83cUfeEPTuPLcO5wx5-UQlSSz0MHOPS2EG6Cje5q2AfbYYWnSRQ6d2b6YXEHdkiruZPp7hLEUbEu4kiPpzDimK7hrHCCG05gfM51eptTCESyieQ9jcQ1ft4i3gtSIuBnynuvujf-sasgEkYq2s9Dd53KXn6Jqz-wAgvdWagzqZWmHvmsLCPZWWBkQLHM5UzpoPRhTUw==&p=6&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
7,verkoop,Indeed,pj_131eb453c87fe696,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0CBuP42FBt6G7gE1wsJxakofq_lZH6ppt0-1iOtKrVkq2aZorhvBviAq9WbbGACiyVCP63lkyAQmhQ5WlV5vb4zsRk3XLo7v_fZa1hCcnK-yD0Lxs1I6wj22uzP2RUyf7hv-xi1LrYXiUzpvcDKjAO5T3pB0fw5gJEw5thX15A1cWbpgDzrzOYSGFmjqLeen_0an6NgG47XzNXA1GTNem-2kRok7HAlzhool4yQ2t8QaGh2ulsGLuGo6yV3oVhpXLqDIcDcLMVFVL84CL7yrqZheJuVLHLvND5lfMwga96KixzNDDvYNA6ef3ln2BhV7XKQiv7knJhCdzlsHQRZ_iKIA-iS1xSxSLfJhkep1yzXVfC82hg1lUKpdEFtV9Mnv3Psy0EM9fvCJyfWeD1zolLBHG51xk9MNOp2KLYn7-EEEGTQqhIIxxYKGTHW8HBGmBJPfawEM8ixNR8VfNa3F_wxhyXE-8b4OcU=&p=7&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
8,verkoop,Indeed,pj_916c2b74e5408f9a,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0BzXpY7QIQX_Zs1IfKFawJASy7-gywpfl6zagBFoq17Uoc98iIODxnxzqkuLoCnklcyUS-uE07uriWIm5BaAgxcH8aBAESz5nADCKZYBskbh5WbRhcLmTkWgT279wx73p6MW6S1iBm-lx3gN_l9eLFX7Xa9kbr-fMOHxw2oBPZGN6RV-W0TswAKi6Q7XBl7KBbUIvoEtjIogxS9HaJT6NOcR3lHzVDpPO3i4LVuN3urnTFlIvO2YnQs88aYFQnzama51OhkpucNHFP-QqYwhAnXAjekvzBcGj6Bx3avzJqDvM4HWtyQO-2TdwqdHwF8uRKoRVlkMvVXW6eq7aIKhgFKs-XZyLdcmEbQXSxk0a1I87WH6ORX4_gdcWpJldUvZ75k0OWOFhpAwp7gAa9fK4xMzWIHy-qiZ_Vi6hEbab0fyGEkqj5Xwrq2aPNz7ShkMsXVydTUC6QMfNhZafw05bhG&p=8&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
9,verkoop,Indeed,pj_b5fada65cf7c663d,Medewerker winkel,Koopman Delicatessen, Amsterdam Centrum,"Wij zijn een vleeswaren winkel met eigen worstenmakerij. Wij verkopen vleeswaren, kaas en belegde broodjes.Voor onze winkel in hartje Jordaan zijn wij opzoek naar een enthousiaste winkelverkooper/ster voor op zaterdag.Wat houdt deze functie in?Bijvullen van de winkelVerkopen in de winkelVerse producten makenWie zoeken wij?Wij vinden het belangrijk dat je…Op zoek bent naar een parttime baan voor langere termijnEnthousiast bent en er van houdt om met klanten en verse producten te werkenVan aanpakken houdtJe vaste werkdag is op zaterdag maar ook flexibel inzetbaar bent op andere dagen bv. in vakantiesSoort dienstverband: ParttimeWerkschema:DagdienstWeekendErvaring:Verkoop: 1 jaar (Aanbevolen)Thuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0CzSgTteHct5IpBPnesy44qT4YVU62xMidkNmsWR15JuDtqzOWYk5c7JEGsOc7lZ49mwQG2FBBqQpfJgMFpeHnZZ7GmC-5m0JCS9Z_tdpZSE3H-Mc6YfJ7C3TyBI2ezq3KA-pSgionmndGqU55qbXSze7r6YtElG_2E0tBXJsk-HYAytiFfs3JycfY9i0pIplau5938DepgKFRmHZbg9bj6bcHhFV4xmMUtkC8gg-X8Uim_416TgoLchWPQQB04jZGC5UOPSH1y5ez-d9sprWiZEUd4bo5UxjwtyadRApqwQV0Ca6TRXWSUVzS35aijNypJleGbuf_ZTgipF1AWhTNbcy03rvxx5ttcTRhhqpPp_XBk6qqfsB0xwwKfai_HseH2mYiZSAYv176JqTgzjUWly8dQh-9v8jbj024JNcQS-5-kqAIdfZx8fk2rCe8CU7Rbp6XnGPOR1Gv6hRzg123L&p=9&fvj=1&vjs=3,17 dagen geleden,17 dagen geleden,2021-03-27,en,Male
