,Search Keyword,Platform,Job ID,Job Title,Company Name,Location,Job Description,Rating,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Collection Date,Language,Gender
0,sports,Indeed,pj_b52605e75e48b0f8,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0BBbvOeLU_U06fZ8xszBo1_zNQ0tOPtKOxC5sW-fg9ns8bnCg-yJ3ZiHGz0A6LCDYfs8wtuiLU56VJSnMiXz8Mh4X3FK_9p22lqDtbblscQ5k-Zm4BF13JjxgOV9i3xlygwCEiEAUJC0GmtXuC6vlNe4NxuxVA2CVojPmjyOY0g5Hxg8bukxJ1lhOlkk8yRLK-IWbrypOMZVLSBbclDlKK5aGoSwhaBts24Mvezb7PB1Hz4R15DijpShYHpOrNvqjQNao4Mh1yXayEFWDZTt_rPFAtWi2RLj_vKaJaVJpks7_a6R3cSNLMATSpbvi72AzqY7fEQ5JqzP2rvEZuCCU_q7gsGD9xA4RoShpcAgJDmhVjryFRjVsDELzL7TSTq4v5n4S71LWEu_GwhusFlsxd0YU0_6ZCEYpeaniShB4YpSB8rxWfOKibyKPCOgvzqVd6zyAftHDxhfPFiwuiz9Fupyz8TXOxA_6jiIURB_3slLw==&p=0&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
1,sports,Indeed,pj_b1a790dbb50e3cb3,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0DtZNZe1nX-_ZSiwtVEyuFfmRzIpUSIyIkx0YaBNU-2rMfkbDvw0mfCF8lr5NBLsIxDPXyWG6S0R1SohgzEjqTuccbGnt8oHVuOW9kRemt4jh1I_As9jaT5UP9ti3yWBXQyI4P0zQVULDLhmxVWCUTdeRI4rRgyLw9_3IKkM6cVXFSMXN1wOLXW7wFQzV7YA0361gguxuiRDGl04NUX7QDrUwUVWAIcpGvm9z7ghaSIpOIE-0BWcr1nYEz5y2o6_NbTdVi8uhKPNqXhkoQsngPgCl0iB-glwsDSRnQLFBhJ8NiL7VpRr8McaRATvzVO0ckgnkLjTBJWU1xZZHMdHFGril_TlbPLxhmVa449jNkNN9MG0FE4WCNiQDZFZfDiCad8voezb14kLsRs424NBSu3YNsIPkzNfMTWp1leKJHFxORW_NI5zskiW37kBWjZ9saJnSUShpnFpfGC8dThk398ANVTCJ3Q3DAL9etXFvTIpXs20tSqhLmVwdoaMQ3t0vwYF86JUtgdAAtcXRURRIbu3BM1EXTDuaq-W_rvA11tKczGzwBNBR3wCeIWQ0mH4yqJ5ZtWiT8hU7chtlAFlXtwO5IDZpox5O-llFUA7LjFtTQ-TU4dx6cm7frcou8mGF1m9kmAQOkVe7MziHiAaUFt4_mojbYIJMjS6813sw-kI213_kDQEwt7xuLHBUIpzRg=&p=1&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
2,sports,Indeed,pj_486e8a640b080ad4,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0BOYal_e1qhuFPUwO4FyfQzOiNXVdClTP6C9VUbjNnMYXvNSn5tempNZFqhg_-KGEV-ifrpE96Jmr6LvLKARq2SNVILMEIGu0ubvVEidq8LZ4GiuiNm2fdyK3Rx9VHQMU8jlgSlO1XVnrhe606s119whcOUVBtFp8KJIud2JUgUYWF1Z7CltT_tXF4fT6_IOpm-0NGRawHWrKhl3CDDRInSmkwLQqO-F1_6hMs5d1xEIWnhToYYzCW9Ko1psNEoc5ha8K3il0GBGdlLoIUnGUMrTf_h8TqPqfm2L6vVjxXquxZ1OJQ8Pym6Tk1qmJemQHTaytE2_KHvBQ9hixBCzna5t9td2dv8n_f1n_0atkNBTUQapFxUORSoOXf3AxpPYxauVb2Z3sUqjAigMm9SE4hq7mELC5ND6r5eycdKmkFRRh-l7zgcM2Dem6DA45eH4noJnifyDGMKkpobpfS2s_PQYLseGHgxrWmhayEHghDXY1Sv2CnN1qIQtuTNdE3SY-kK51eoNh8oioK7kuctbwEm9GgU4SkOnOIFy8Ag8rbKPSECVft5Tke6FruQm-oeF2BelUwaqJrDZaYssJdjeCTLSqP23E3T_yEfInUPrhwu94qd2nYdYVqjEoRofI9vfdewHZxaAyns2YlRWK-V9wczZiPP6SRDHzKMzasUJoqhbiJ1sWUinXZu5cRrA9sWRY126naqghFAhNayIpXNBNfBRWnDBlhheZ_PTN_RDLg3mR6jfQn2_EJQqSzaDx3rhPv7Ym7x1kZ6Cap54zNPHa8o_OgpNaCOLDXin9Im4sqggavgns6ugPIjT8iaAbC0mA4=&p=2&fvj=0&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
3,sports,Indeed,pj_70743a7706f2ced5,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0A4uTb0yRP_50_qX0NaNs0Oo2IFeDD6eZrvkST9Ke4uCx2DZZPR8IYqmcLfvUkVVX4stkVb9T2sezzFq3PrbARzm_xr9SUHRl_3pkYhRmh_12yEx0cCSEGyR4sq1DoAibDJrGbPeWz2kIOX0XF9hsrgyYv42BLbNT0rxzP_KHh5EAm7bVkTkU8L9-dCtsQKKV6fnKPPpqhJyU_S8ho3RLO_SihjrukbM47qvzuDW7xl61iSLxLo9TRLFMZ1Z5t-ZXVcCYfltnuwn71f50vH2coxIMJshd381_HL2FoLjHsIusBwrRp4jV1pw4jgCQ3tdQvPul5aRxuc5sbPSmphufQ6M415ttc04DVtz8PHEDSvJRoJq_BwQQHvGXrO5BDR3UNNoDjdPpKipw5-NA8q6aFadMJfoNPScP_ZfaSc9goQ7YmV30OWgTamiDV8-HrP5hqAxGwxJwKeJfq55VQeXPq6ivkOsnKPeNlRarREEyvU5C_mcvjj-AzDlbr0kXgS0zS0VxYlEvuvKAlz5Ey-b15t5J5mfPYJhz2k2B_cMGd59ujjNHgBwrXnS-cv9TRRlE3A2TJYebNiFog2R7Qo14lA31kVxQ-4yvRm_9Z6WDxCdIJocvi_VOoYja5BUbaKcLGMa_nMej2BX9MA_1NqkPp3mnZYc6gtmk-pHcoiz1m_l1zdhla_-h1lGTNeHZJ6vGiaJgGxuqmKumyBASd0KdBG&p=3&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
4,sports,Indeed,pj_a1704a451ec8958b,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0DEMSQnrSX_TtgbxKAXYfoa_Vxb3NgPr30zt3D-2IbPlEX-K4j5X0XUWNfdAUrkLbrRNN-KN2IH7DlMstlaZHie0zjk_2wm0FmypqBKAMeBJ2YdAFL6WXDila0XyjFdwWLK5If8qY_BTL1Ww0FbJ8O3wWsNa8HaWMtMHL47JdB939NjglTevKQlW58BM43ohbRmy5Z1MWvVqhgXmFoLtCTkbgIUlCaemobEHzxvPSvE7AE2Hv7iJ8lIVI_06ZlIL0yVs7yth_A7ddwpeBD_YjxKK2eK5yf0SRLfDYfBiIpb186-RMlHBTz5H1N6F_5NB_GE8oTdXYulRWMO9hf7TN7S44xwGRzp3Bx8p3OBlJC2iknCuIvFMElH5uo9EPP_BrHHqEb1Jt16X5P0wEyn4FL0dOSXqBFYQzNXIh06lT7Cz5UJrSOVXbrwpZmFqLK8TrkOIdkAanER1g==&p=4&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
5,sports,Indeed,p_1fbcf97198f4cb76,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/company/Merem-Medische-Revalidatie/jobs/Medewerker-Hydrotherapie-1fbcf97198f4cb76?fccid=dde41d6208cfc9f5&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
6,sports,Indeed,p_290dbbe6942dcc0b,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=290dbbe6942dcc0b&fccid=be1ffdb9e7ff7af3&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
7,sports,Indeed,p_7c985b968d77e48f,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=7c985b968d77e48f&fccid=237b07f71d39adc8&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
8,sports,Indeed,pj_96dfae92b3e66784,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0AU-ONB2O7wrdq_jiTObzFRGJ3lEvjHxYiOZE4QnLdGPMEd0Aiw5hXe0N77p683L-9dgIFVPhlEHNofWL06BuEld-R5eTl6h8p3nDZKc4tIo-b_U3GtCGX4Diy0noep66JdPONF5bf_I9Dq1Jf8UsCPbH8qFsDYmThW5NtyJUCr9hykapcw_EDuC88pQn1QFqXj0MugviumjW4dTn2gTQfFcCRHFAlgS7dYbMmmcM3q9mKQW1TBjuvxNfp8VKkpGRdVXP1ebbm4jHZwz9g4sGdZc0UITkSair4lroIknlBXTAKpRYr96BuIe5tAdRx9oDM6lwepUVBSSKMD3lmuhg-ROdogVV28q9qevD3F_VBiHrU6GgG0YVqjnhXeqsaYMhWb-JrkW2T0lRLDSzKYS8ywFOR-zsH15Y0uGfVspMJxLfO7lthurCZYNQVhKO-9ArXzhOiRe47jnAJJMY5yrIw3LNVGaZqgfbGwkI83d7bwd52OZp7Ot13V5jENhKBvBy8CbXvxs2mTp-YqlX26fuemllXGii1AkPwwxvZF21Lacjb_OCdPhOHzCTnzREP9TK24X13jVtZz8Q==&p=8&fvj=0&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
9,sports,Indeed,p_54c5b452f868498f,LED-Boarding Specialist Dynamische Medewerker,SportLED, Amsterdam,"SportLED is de marktleider in het Europese voetbal op het gebied van verhuur van LED-Boarding systemen. Per wedstrijd bouwen wij de LED-systemen in de voetbalstadions op en af.Tevens verzorgen wij de LEDs bij veel andere sporten, in NL, Duitsland, België.Je kan toetreden tot een een gezellig en gemotiveerd team. Werken in een steeds wisselende, maar altijd unieke, omgeving..Het is soms hard werken, maar er is voldoende tijd voor ontspanning, plezier en vrije tijd.Je bent gemotiveerd en betrokken , houdt van afwisselend werk in de buitenlucht .Je beschikt over rijbewijs B (bij voorkeur BE)Je hebt met dit werk geen ervaring, maar we leren het jou on-the-job .Je hebt een VMBO diploma (elektrotechniek of elektronica) of audio/video ervaring bij evenementen)Werken in het weekeinde is geen probleem voor jou.Stuur jouw CV op, met aanvullende informatie over jouw leeftijd, ambities, thuis situatie en woonplaats.Soort dienstverband: FulltimeSalaris: €2.250,00 - €3.500,00 per maandThuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Persoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/company/JHP-Fashion/jobs/Magazijnmedewerker-Kledingwebshop-54c5b452f868498f?fccid=ac6af88a42b218bf&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-19,nl,Neutral
